gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
6148507704	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:6547	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.668839	3.904028							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.979Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148507613	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:5234	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.624583	3.921356							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.954Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148507536	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:7860	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.653225	3.789069							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.938Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148507375	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:13415	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.611642	3.882217							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.919Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148507262	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:12102	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.616103	3.828831							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.910Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148506945	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:5335	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.624583	3.921356							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.844Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148506813	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:12001	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.623364	3.8354							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.811Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148506797	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:6648	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.62995	3.828278							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.811Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148506608	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:15940	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.572061	3.836925							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.779Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6148506582	b83f2b5c-1065-4909-b541-2421b3f6144a	bises:14627	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia	Folsomia candida		SPECIES	Folsomia candida V.Willem, 1902	Folsomia candida		FR			ABSENT	0	96f1a0dc-22d6-443d-a47e-ddc6724c7719	43.614561	3.870939							2021-10-11/2021-10-22		10	2021	2120383	2120383	HUMAN_OBSERVATION	CEFE	Occurrences			Matthias Brand , Nicolas Henon		CC_BY_4_0		Jérôme Cortet			2026-02-16T09:09:30.774Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
