gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2480804788	2c13b330-d6c5-4d4f-a726-129ca8c855cf	82e3ca1f-eb75-24f6-e053-2614a8c008ee	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1899-01-01/1899-12-31			1899	2204981	2204981	HUMAN_OBSERVATION							CC_BY_4_0					2026-03-04T06:43:26.101Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2480800789	2c13b330-d6c5-4d4f-a726-129ca8c855cf	82e3ca1f-eb76-24f6-e053-2614a8c008ee	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.85662	2.34293	9005.0						1896-01-01/1896-12-31			1896	2204981	2204981	HUMAN_OBSERVATION							CC_BY_4_0					2026-03-04T06:43:26.005Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2480731323	2c13b330-d6c5-4d4f-a726-129ca8c855cf	82e3ca20-0b74-24f6-e053-2614a8c008ee	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.19187	-0.30771	8796.0						2008-01-09	9	1	2008	2204981	2204981	HUMAN_OBSERVATION							CC_BY_4_0		Noel Franck			2026-03-04T06:43:26.656Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2478029685	ca8c4575-a763-4271-9376-c962981d402a	304CEA76-6837-0593-E053-2614A8C02206	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		GP			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	16.21179	-61.46535	10.0						2014-08-16/2014-08-29		8	2014	2204981	2204981	HUMAN_OBSERVATION					LEMAIRE Jean-Michel		CC_BY_4_0		LEMAIRE Jean-Michel (Association Troglorites)			2026-03-04T06:29:01.893Z		FOOTPRINT_WKT_MISMATCH;COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2475652255	54facf62-bf0c-43e7-9972-4fdc407fa6c5	82e3ca79-544d-24f6-e053-2614a8c008ee	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.19187	-0.30771	8796.0						2008-06-20	20	6	2008	2204981	2204981	HUMAN_OBSERVATION							CC_BY_4_0		Franck NOËL			2026-03-03T11:27:04.573Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2474265661	da18c4ac-e5aa-4caf-915b-e6a86a01705d	304CEA78-1C9C-0593-E053-2614A8C02206	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa (Budde-Lund, 1893)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.19187	-0.30771	8796.0						2008-01-09	9	1	2008	2204981	2204981	HUMAN_OBSERVATION					Noel Franck		CC_BY_4_0		Noel Franck			2026-03-04T06:43:10.842Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2249478072	040c5662-da76-4782-a48e-cdea1892d14c	GBCM8314-17	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		UNRANKED	BOLD:ADG1585	BOLD:ADG1585		BR			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-11.524631	-54.355206											10433354	2204981	MATERIAL_SAMPLE	Mined from GenBank, NCBI		Ja202				CC_BY_4_0					2026-04-09T02:10:05.539Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
2249474112	040c5662-da76-4782-a48e-cdea1892d14c	GBCM7075-17	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		UNRANKED	BOLD:ADG1585	BOLD:ADG1585		BR			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-11.524631	-54.355206											10433354	2204981	MATERIAL_SAMPLE	Mined from GenBank, NCBI		Ja201				CC_BY_4_0					2026-04-09T02:10:45.286Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
2245648527	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74008691	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	SE	Palmhuset, Vg	Västergötland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	57.70555	11.9757	25.0						2018-11-10	10	11	2018	2204981	2204981	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74008691				CC0_1_0	Thomas Strid	Thomas Strid, Freddy Persson, Uno Unger, Martin Sjödahl, Martin Oomen			2026-04-11T17:12:18.665Z		
2235240179	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:135514437	Animalia	Arthropoda	Malacostraca	Isopoda	Platyarthridae	Trichorhina	Trichorhina tomentosa		SPECIES	Trichorhina tomentosa (Budde-Lund, 1893)	Trichorhina tomentosa	(Budde-Lund, 1893)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.03463	3.72286	25.0						2017-03-17	17	3	2017	2204981	2204981	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2026-04-08T12:15:14.029Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND
